plan,switches,total_price,full_price,preferred_nights,segment_detail,label,equivalent_alternatives,warning
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Aug 7) → Room 2 (Aug 7–Aug 17),7,3786.25,5825.0,27,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 28 nights × avg £83.04 = £2325.00 | Room 2: 10 nights × avg £102.50 = £1025.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Aug 7) → Room 3 (Aug 7–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Aug 6) → Room 2 (Aug 6–Aug 17),7,3792.75,5835.0,28,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 27 nights × avg £82.96 = £2240.00 | Room 2: 11 nights × avg £101.82 = £1120.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Aug 6) → Room 3 (Aug 6–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Aug 5) → Room 2 (Aug 5–Aug 17),7,3799.25,5845.0,29,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 26 nights × avg £82.88 = £2155.00 | Room 2: 12 nights × avg £101.25 = £1215.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Aug 5) → Room 3 (Aug 5–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Aug 4) → Room 2 (Aug 4–Aug 17),7,3809.0,5860.0,30,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 25 nights × avg £83.00 = £2075.00 | Room 2: 13 nights × avg £100.77 = £1310.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Aug 4) → Room 3 (Aug 4–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Aug 3) → Room 2 (Aug 3–Aug 17),7,3815.5,5870.0,31,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 24 nights × avg £83.12 = £1995.00 | Room 2: 14 nights × avg £100.00 = £1400.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Aug 3) → Room 3 (Aug 3–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Aug 2) → Room 2 (Aug 2–Aug 17),7,3822.0,5880.0,32,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 23 nights × avg £83.26 = £1915.00 | Room 2: 15 nights × avg £99.33 = £1490.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Aug 2) → Room 3 (Aug 2–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 5 (Jun 24–Jun 27) → Room 2 (Jun 27–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Aug 16) → Room 2 (Aug 16–Aug 17),8,3692.0,5680.0,15,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 5: 3 nights × avg £75.00 = £225.00 | Room 2: 1 night × avg £105.00 = £105.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 37 nights × avg £84.73 = £3135.00 | Room 2: 1 night × avg £100.00 = £100.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 5 (Jun 24–Jun 27) → Room 2 (Jun 27–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Aug 16) → Room 3 (Aug 16–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 23) → Room 6 (Jul 23–Aug 17),8,3721.25,5725.0,20,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 3 nights × avg £88.33 = £265.00 | Room 6: 25 nights × avg £85.00 = £2125.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 21) → Room 3 (Jul 21–Jul 24) → Room 6 (Jul 24–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 22) → Room 3 (Jul 22–Jul 25) → Room 6 (Jul 25–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 24) → Room 6 (Jul 24–Aug 17),8,3727.75,5735.0,21,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 4 nights × avg £87.50 = £350.00 | Room 6: 24 nights × avg £85.42 = £2050.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 21) → Room 3 (Jul 21–Jul 25) → Room 6 (Jul 25–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 22) → Room 3 (Jul 22–Jul 26) → Room 6 (Jul 26–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 25) → Room 6 (Jul 25–Aug 17),8,3734.25,5745.0,22,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 5 nights × avg £89.00 = £445.00 | Room 6: 23 nights × avg £85.43 = £1965.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 21) → Room 3 (Jul 21–Jul 26) → Room 6 (Jul 26–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 22) → Room 3 (Jul 22–Jul 27) → Room 6 (Jul 27–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 26) → Room 6 (Jul 26–Aug 17),8,3740.75,5755.0,23,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 6 nights × avg £90.00 = £540.00 | Room 6: 22 nights × avg £85.45 = £1880.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 21) → Room 3 (Jul 21–Jul 27) → Room 6 (Jul 27–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 27) → Room 6 (Jul 27–Aug 17),8,3747.25,5765.0,24,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 7 nights × avg £90.00 = £630.00 | Room 6: 21 nights × avg £85.71 = £1800.00,,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 19) → Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 17),8,3757.0,5780.0,25,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 9 nights × avg £87.22 = £785.00 | Room 3: 8 nights × avg £90.00 = £720.00 | Room 6: 21 nights × avg £85.71 = £1800.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 28) → Room 6 (Jul 28–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 29) → Room 5 (Jul 29–Aug 17),8,3766.75,5795.0,26,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 9 nights × avg £90.56 = £815.00 | Room 5: 19 nights × avg £86.58 = £1645.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 21) → Room 3 (Jul 21–Jul 30) → Room 5 (Jul 30–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 22) → Room 3 (Jul 22–Jul 31) → Room 5 (Jul 31–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 18) → Room 3 (Jul 18–Jul 27) → Room 6 (Jul 27–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 19) → Room 3 (Jul 19–Jul 28) → Room 6 (Jul 28–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 29) → Room 6 (Jul 29–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 30) → Room 5 (Jul 30–Aug 17),8,3773.25,5805.0,27,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 10 nights × avg £91.00 = £910.00 | Room 5: 18 nights × avg £86.67 = £1560.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 21) → Room 3 (Jul 21–Jul 31) → Room 5 (Jul 31–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 30) → Room 6 (Jul 30–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 21) → Room 3 (Jul 21–Jul 31) → Room 6 (Jul 31–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 31) → Room 5 (Jul 31–Aug 17),8,3779.75,5815.0,28,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 11 nights × avg £90.91 = £1000.00 | Room 5: 17 nights × avg £87.06 = £1480.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Jul 31) → Room 6 (Jul 31–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 19) → Room 3 (Jul 19–Jul 31) → Room 5 (Jul 31–Aug 17),8,3789.5,5830.0,29,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 9 nights × avg £87.22 = £785.00 | Room 3: 12 nights × avg £90.83 = £1090.00 | Room 5: 17 nights × avg £87.06 = £1480.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Aug 1) → Room 5 (Aug 1–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 19) → Room 3 (Jul 19–Jul 31) → Room 6 (Jul 31–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Aug 1) → Room 6 (Aug 1–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 18) → Room 3 (Jul 18–Jul 31) → Room 5 (Jul 31–Aug 17),8,3799.25,5845.0,30,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 8 nights × avg £87.50 = £700.00 | Room 3: 13 nights × avg £91.54 = £1190.00 | Room 5: 17 nights × avg £87.06 = £1480.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 19) → Room 3 (Jul 19–Aug 1) → Room 5 (Aug 1–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Aug 2) → Room 5 (Aug 2–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 18) → Room 3 (Jul 18–Jul 31) → Room 6 (Jul 31–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 19) → Room 3 (Jul 19–Aug 1) → Room 6 (Aug 1–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Aug 2) → Room 6 (Aug 2–Aug 17),UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Aug 3) → Room 5 (Aug 3–Aug 17),8,3805.75,5855.0,31,Room 8: 3 nights × avg £75.00 = £225.00 | Room 3: 4 nights × avg £73.75 = £295.00 | Room 2: 4 nights × avg £90.00 = £360.00 | Room 8: 3 nights × avg £143.33 = £430.00 | Room 6: 6 nights × avg £124.17 = £745.00 | Room 8: 3 nights × avg £140.00 = £420.00 | Room 6: 10 nights × avg £86.00 = £860.00 | Room 3: 14 nights × avg £92.50 = £1295.00 | Room 5: 14 nights × avg £87.50 = £1225.00,,Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 21) → Room 3 (Jul 21–Aug 4) → Room 5 (Aug 4–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 20) → Room 3 (Jul 20–Aug 3) → Room 6 (Aug 3–Aug 17); Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 24) → Room 2 (Jun 24–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 7) → Room 8 (Jul 7–Jul 10) → Room 6 (Jul 10–Jul 21) → Room 3 (Jul 21–Aug 4) → Room 6 (Aug 4–Aug 17),UNALLOCATED bookings overlap this range (9)
