plan,switches,total_price,full_price,preferred_nights,segment_detail,label,equivalent_alternatives,warning
Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 23) → Room 2 (Aug 23–Aug 26),4,2242.5,3450.0,16,Room 3: 8 nights × avg £90.00 = £720.00 | Room 6: 6 nights × avg £82.50 = £495.00 | Room 2: 5 nights × avg £93.00 = £465.00 | Room 5: 16 nights × avg £92.19 = £1475.00 | Room 2: 3 nights × avg £98.33 = £295.00,,Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 6 (Aug 7–Aug 23) → Room 2 (Aug 23–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 23) → Room 3 (Aug 23–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 6 (Aug 7–Aug 23) → Room 3 (Aug 23–Aug 26),UNALLOCATED bookings overlap this range (4)
Room 3 (Jul 19–Jul 26) → Room 6 (Jul 26–Jul 29) → Room 2 (Jul 29–Aug 7) → Room 5 (Aug 7–Aug 23) → Room 2 (Aug 23–Aug 26),4,2268.5,3490.0,19,Room 3: 7 nights × avg £90.00 = £630.00 | Room 6: 3 nights × avg £78.33 = £235.00 | Room 2: 9 nights × avg £95.00 = £855.00 | Room 5: 16 nights × avg £92.19 = £1475.00 | Room 2: 3 nights × avg £98.33 = £295.00,,Room 3 (Jul 19–Jul 26) → Room 6 (Jul 26–Jul 29) → Room 2 (Jul 29–Aug 7) → Room 6 (Aug 7–Aug 23) → Room 2 (Aug 23–Aug 26); Room 3 (Jul 19–Jul 31) → Room 5 (Jul 31–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 24) → Room 2 (Aug 24–Aug 26); Room 3 (Jul 19–Jul 26) → Room 6 (Jul 26–Jul 29) → Room 2 (Jul 29–Aug 7) → Room 5 (Aug 7–Aug 23) → Room 3 (Aug 23–Aug 26); Room 3 (Jul 19–Jul 26) → Room 6 (Jul 26–Jul 29) → Room 2 (Jul 29–Aug 7) → Room 6 (Aug 7–Aug 23) → Room 3 (Aug 23–Aug 26); Room 3 (Jul 19–Jul 31) → Room 5 (Jul 31–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 24) → Room 3 (Aug 24–Aug 26),UNALLOCATED bookings overlap this range (4)
Room 3 (Jul 19–Jul 31) → Room 5 (Jul 31–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 23) → Room 2 (Aug 23–Aug 26),4,2275.0,3500.0,20,Room 3: 12 nights × avg £90.83 = £1090.00 | Room 5: 10 nights × avg £85.50 = £855.00 | Room 2: 5 nights × avg £99.00 = £495.00 | Room 5: 8 nights × avg £95.62 = £765.00 | Room 2: 3 nights × avg £98.33 = £295.00,,Room 3 (Jul 19–Jul 31) → Room 5 (Jul 31–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 6 (Aug 15–Aug 23) → Room 2 (Aug 23–Aug 26),UNALLOCATED bookings overlap this range (4)
Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 14) → Room 5 (Aug 14–Aug 23) → Room 2 (Aug 23–Aug 26),4,2301.0,3540.0,23,Room 3: 8 nights × avg £90.00 = £720.00 | Room 6: 6 nights × avg £82.50 = £495.00 | Room 2: 12 nights × avg £97.08 = £1165.00 | Room 5: 9 nights × avg £96.11 = £865.00 | Room 2: 3 nights × avg £98.33 = £295.00,,Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 14) → Room 6 (Aug 14–Aug 23) → Room 2 (Aug 23–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 15) → Room 5 (Aug 15–Aug 24) → Room 2 (Aug 24–Aug 26),UNALLOCATED bookings overlap this range (4)
Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 24) → Room 2 (Aug 24–Aug 25) → Room 5 (Aug 25–Aug 26),5,2226.25,3425.0,14,Room 3: 8 nights × avg £90.00 = £720.00 | Room 6: 6 nights × avg £82.50 = £495.00 | Room 2: 5 nights × avg £93.00 = £465.00 | Room 5: 17 nights × avg £92.06 = £1565.00 | Room 2: 1 night × avg £95.00 = £95.00 | Room 5: 1 night × avg £85.00 = £85.00,,Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 24) → Room 3 (Aug 24–Aug 25) → Room 5 (Aug 25–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 24) → Room 2 (Aug 24–Aug 25) → Room 6 (Aug 25–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 24) → Room 3 (Aug 24–Aug 25) → Room 6 (Aug 25–Aug 26),UNALLOCATED bookings overlap this range (4)
Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 14) → Room 5 (Aug 14–Aug 26),5,2249.0,3460.0,17,Room 3: 8 nights × avg £90.00 = £720.00 | Room 6: 6 nights × avg £82.50 = £495.00 | Room 2: 5 nights × avg £93.00 = £465.00 | Room 5: 3 nights × avg £90.00 = £270.00 | Room 2: 4 nights × avg £96.25 = £385.00 | Room 5: 12 nights × avg £93.75 = £1125.00,,Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 3 (Aug 10–Aug 14) → Room 5 (Aug 14–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 6) → Room 5 (Aug 6–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 14) → Room 6 (Aug 14–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 3 (Aug 10–Aug 14) → Room 6 (Aug 14–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 6) → Room 5 (Aug 6–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 6 (Aug 15–Aug 26),UNALLOCATED bookings overlap this range (4)
Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 26),5,2255.5,3470.0,18,Room 3: 8 nights × avg £90.00 = £720.00 | Room 6: 6 nights × avg £82.50 = £495.00 | Room 2: 5 nights × avg £93.00 = £465.00 | Room 5: 3 nights × avg £90.00 = £270.00 | Room 2: 5 nights × avg £99.00 = £495.00 | Room 5: 11 nights × avg £93.18 = £1025.00,,Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 3 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 6 (Aug 15–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 3 (Aug 10–Aug 15) → Room 6 (Aug 15–Aug 26),UNALLOCATED bookings overlap this range (4)
Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 1) → Room 2 (Aug 1–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 26),5,2265.25,3485.0,19,Room 3: 8 nights × avg £90.00 = £720.00 | Room 6: 5 nights × avg £81.00 = £405.00 | Room 2: 6 nights × avg £95.00 = £570.00 | Room 5: 3 nights × avg £90.00 = £270.00 | Room 2: 5 nights × avg £99.00 = £495.00 | Room 5: 11 nights × avg £93.18 = £1025.00,,Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 1) → Room 2 (Aug 1–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 3 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 16) → Room 5 (Aug 16–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 1) → Room 2 (Aug 1–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 6 (Aug 15–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 1) → Room 2 (Aug 1–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 3 (Aug 10–Aug 15) → Room 6 (Aug 15–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 16) → Room 6 (Aug 16–Aug 26),UNALLOCATED bookings overlap this range (4)
Room 3 (Jul 19–Jul 26) → Room 6 (Jul 26–Jul 29) → Room 2 (Jul 29–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 26),5,2281.5,3510.0,21,Room 3: 7 nights × avg £90.00 = £630.00 | Room 6: 3 nights × avg £78.33 = £235.00 | Room 2: 9 nights × avg £95.00 = £855.00 | Room 5: 3 nights × avg £90.00 = £270.00 | Room 2: 5 nights × avg £99.00 = £495.00 | Room 5: 11 nights × avg £93.18 = £1025.00,,Room 3 (Jul 19–Jul 26) → Room 6 (Jul 26–Jul 29) → Room 2 (Jul 29–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 3 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 18) → Room 5 (Aug 18–Aug 26); Room 3 (Jul 19–Jul 26) → Room 6 (Jul 26–Jul 29) → Room 2 (Jul 29–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 6 (Aug 15–Aug 26); Room 3 (Jul 19–Jul 26) → Room 6 (Jul 26–Jul 29) → Room 2 (Jul 29–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 3 (Aug 10–Aug 15) → Room 6 (Aug 15–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 18) → Room 6 (Aug 18–Aug 26),UNALLOCATED bookings overlap this range (4)
Room 6 (Jul 19–Jul 22) → Room 3 (Jul 22–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 24) → Room 2 (Aug 24–Aug 25) → Room 5 (Aug 25–Aug 26),6,2203.5,3390.0,11,Room 6: 3 nights × avg £76.67 = £230.00 | Room 3: 5 nights × avg £91.00 = £455.00 | Room 6: 6 nights × avg £82.50 = £495.00 | Room 2: 5 nights × avg £93.00 = £465.00 | Room 5: 17 nights × avg £92.06 = £1565.00 | Room 2: 1 night × avg £95.00 = £95.00 | Room 5: 1 night × avg £85.00 = £85.00,,Room 6 (Jul 19–Jul 22) → Room 3 (Jul 22–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 24) → Room 3 (Aug 24–Aug 25) → Room 5 (Aug 25–Aug 26); Room 6 (Jul 19–Jul 22) → Room 3 (Jul 22–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 24) → Room 2 (Aug 24–Aug 25) → Room 6 (Aug 25–Aug 26); Room 6 (Jul 19–Jul 22) → Room 3 (Jul 22–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 24) → Room 3 (Aug 24–Aug 25) → Room 6 (Aug 25–Aug 26),UNALLOCATED bookings overlap this range (4)
Room 6 (Jul 19–Jul 22) → Room 3 (Jul 22–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 26),6,2232.75,3435.0,15,Room 6: 3 nights × avg £76.67 = £230.00 | Room 3: 5 nights × avg £91.00 = £455.00 | Room 6: 6 nights × avg £82.50 = £495.00 | Room 2: 5 nights × avg £93.00 = £465.00 | Room 5: 3 nights × avg £90.00 = £270.00 | Room 2: 5 nights × avg £99.00 = £495.00 | Room 5: 11 nights × avg £93.18 = £1025.00,,Room 6 (Jul 19–Jul 22) → Room 3 (Jul 22–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 3 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 26); Room 6 (Jul 19–Jul 22) → Room 3 (Jul 22–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 6 (Aug 15–Aug 26); Room 6 (Jul 19–Jul 22) → Room 3 (Jul 22–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 3 (Aug 10–Aug 15) → Room 6 (Aug 15–Aug 26),UNALLOCATED bookings overlap this range (4)
Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 14) → Room 5 (Aug 14–Aug 23) → Room 2 (Aug 23–Aug 26),6,2271.75,3495.0,20,Room 3: 8 nights × avg £90.00 = £720.00 | Room 6: 6 nights × avg £82.50 = £495.00 | Room 2: 5 nights × avg £93.00 = £465.00 | Room 5: 3 nights × avg £90.00 = £270.00 | Room 2: 4 nights × avg £96.25 = £385.00 | Room 5: 9 nights × avg £96.11 = £865.00 | Room 2: 3 nights × avg £98.33 = £295.00,,Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 14) → Room 6 (Aug 14–Aug 23) → Room 2 (Aug 23–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 24) → Room 2 (Aug 24–Aug 26),UNALLOCATED bookings overlap this range (4)
Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 23) → Room 2 (Aug 23–Aug 26),6,2278.25,3505.0,21,Room 3: 8 nights × avg £90.00 = £720.00 | Room 6: 6 nights × avg £82.50 = £495.00 | Room 2: 5 nights × avg £93.00 = £465.00 | Room 5: 3 nights × avg £90.00 = £270.00 | Room 2: 5 nights × avg £99.00 = £495.00 | Room 5: 8 nights × avg £95.62 = £765.00 | Room 2: 3 nights × avg £98.33 = £295.00,,Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 6 (Aug 15–Aug 23) → Room 2 (Aug 23–Aug 26),UNALLOCATED bookings overlap this range (4)
Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 1) → Room 2 (Aug 1–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 23) → Room 2 (Aug 23–Aug 26),6,2288.0,3520.0,22,Room 3: 8 nights × avg £90.00 = £720.00 | Room 6: 5 nights × avg £81.00 = £405.00 | Room 2: 6 nights × avg £95.00 = £570.00 | Room 5: 3 nights × avg £90.00 = £270.00 | Room 2: 5 nights × avg £99.00 = £495.00 | Room 5: 8 nights × avg £95.62 = £765.00 | Room 2: 3 nights × avg £98.33 = £295.00,,Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 1) → Room 2 (Aug 1–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 6 (Aug 15–Aug 23) → Room 2 (Aug 23–Aug 26),UNALLOCATED bookings overlap this range (4)
Room 3 (Jul 19–Jul 26) → Room 6 (Jul 26–Jul 29) → Room 2 (Jul 29–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 14) → Room 5 (Aug 14–Aug 23) → Room 2 (Aug 23–Aug 26),6,2297.75,3535.0,23,Room 3: 7 nights × avg £90.00 = £630.00 | Room 6: 3 nights × avg £78.33 = £235.00 | Room 2: 9 nights × avg £95.00 = £855.00 | Room 5: 3 nights × avg £90.00 = £270.00 | Room 2: 4 nights × avg £96.25 = £385.00 | Room 5: 9 nights × avg £96.11 = £865.00 | Room 2: 3 nights × avg £98.33 = £295.00,,Room 3 (Jul 19–Jul 26) → Room 6 (Jul 26–Jul 29) → Room 2 (Jul 29–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 14) → Room 6 (Aug 14–Aug 23) → Room 2 (Aug 23–Aug 26); Room 3 (Jul 19–Jul 26) → Room 6 (Jul 26–Jul 29) → Room 2 (Jul 29–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 24) → Room 2 (Aug 24–Aug 26),UNALLOCATED bookings overlap this range (4)
Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 24) → Room 2 (Aug 24–Aug 25) → Room 5 (Aug 25–Aug 26),7,2262.0,3480.0,19,Room 3: 8 nights × avg £90.00 = £720.00 | Room 6: 6 nights × avg £82.50 = £495.00 | Room 2: 5 nights × avg £93.00 = £465.00 | Room 5: 3 nights × avg £90.00 = £270.00 | Room 2: 5 nights × avg £99.00 = £495.00 | Room 5: 9 nights × avg £95.00 = £855.00 | Room 2: 1 night × avg £95.00 = £95.00 | Room 5: 1 night × avg £85.00 = £85.00,,Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 24) → Room 3 (Aug 24–Aug 25) → Room 5 (Aug 25–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 24) → Room 2 (Aug 24–Aug 25) → Room 6 (Aug 25–Aug 26); Room 3 (Jul 19–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 24) → Room 3 (Aug 24–Aug 25) → Room 6 (Aug 25–Aug 26),UNALLOCATED bookings overlap this range (4)
Room 6 (Jul 19–Jul 22) → Room 3 (Jul 22–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 24) → Room 2 (Aug 24–Aug 25) → Room 5 (Aug 25–Aug 26),8,2239.25,3445.0,16,Room 6: 3 nights × avg £76.67 = £230.00 | Room 3: 5 nights × avg £91.00 = £455.00 | Room 6: 6 nights × avg £82.50 = £495.00 | Room 2: 5 nights × avg £93.00 = £465.00 | Room 5: 3 nights × avg £90.00 = £270.00 | Room 2: 5 nights × avg £99.00 = £495.00 | Room 5: 9 nights × avg £95.00 = £855.00 | Room 2: 1 night × avg £95.00 = £95.00 | Room 5: 1 night × avg £85.00 = £85.00,,Room 6 (Jul 19–Jul 22) → Room 3 (Jul 22–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 24) → Room 3 (Aug 24–Aug 25) → Room 5 (Aug 25–Aug 26); Room 6 (Jul 19–Jul 22) → Room 3 (Jul 22–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 24) → Room 2 (Aug 24–Aug 25) → Room 6 (Aug 25–Aug 26); Room 6 (Jul 19–Jul 22) → Room 3 (Jul 22–Jul 27) → Room 6 (Jul 27–Aug 2) → Room 2 (Aug 2–Aug 7) → Room 5 (Aug 7–Aug 10) → Room 2 (Aug 10–Aug 15) → Room 5 (Aug 15–Aug 24) → Room 3 (Aug 24–Aug 25) → Room 6 (Aug 25–Aug 26),UNALLOCATED bookings overlap this range (4)
