plan,switches,total_price,full_price,preferred_nights,segment_detail,label,equivalent_alternatives,warning
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 26) → Room 9 (Jun 26–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3330.3,4935.0,12,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 3: 6 nights × avg £75.83, 32% off = £309.40 | Room 9: 3 nights × avg £130.00, 26% off = £288.60 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3342.75,4995.0,14,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 3: 5 nights × avg £73.00, 32% off = £248.20 | Room 2: 3 nights × avg £96.67, 26% off = £214.60 | Room 8: 3 nights × avg £143.33, 26% off = £318.20 | Room 6: 7 nights × avg £123.57, 35% off = £562.25 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 26) → Room 9 (Jun 26–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 18) → Room 3 (Jul 18–Jul 21) → Room 7 (Jul 21–Aug 12),7,3374.55,4965.0,15,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 3: 6 nights × avg £75.83, 32% off = £309.40 | Room 9: 3 nights × avg £130.00, 26% off = £288.60 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 10 nights × avg £93.00, 35% off = £604.50 | Room 3: 3 nights × avg £91.67, 26% off = £203.50 | Room 7: 22 nights × avg £74.77, 35% off = £1069.25",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 7 (Jun 20–Jun 23) → Room 9 (Jun 23–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 3 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3375.9,5025.0,16,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 7: 3 nights × avg £58.33, 26% off = £129.50 | Room 9: 6 nights × avg £111.67, 32% off = £455.60 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 3: 7 nights × avg £92.14, 35% off = £419.25 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 26) → Room 9 (Jun 26–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 16) → Room 3 (Jul 16–Jul 21) → Room 7 (Jul 21–Aug 12),7,3383.25,4995.0,17,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 3: 6 nights × avg £75.83, 32% off = £309.40 | Room 9: 3 nights × avg £130.00, 26% off = £288.60 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 8 nights × avg £96.25, 35% off = £500.50 | Room 3: 5 nights × avg £93.00, 32% off = £316.20 | Room 7: 22 nights × avg £74.77, 35% off = £1069.25",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 26) → Room 9 (Jun 26–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 3 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3388.8,5025.0,19,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 3: 6 nights × avg £75.83, 32% off = £309.40 | Room 9: 3 nights × avg £130.00, 26% off = £288.60 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 3: 7 nights × avg £92.14, 35% off = £419.25 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 3 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),7,3401.25,5085.0,21,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 3: 5 nights × avg £73.00, 32% off = £248.20 | Room 2: 3 nights × avg £96.67, 26% off = £214.60 | Room 8: 3 nights × avg £143.33, 26% off = £318.20 | Room 6: 7 nights × avg £123.57, 35% off = £562.25 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 3: 7 nights × avg £92.14, 35% off = £419.25 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 3 (Jul 15–Jul 23) → Room 7 (Jul 23–Aug 12),7,3414.25,5105.0,22,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 3: 5 nights × avg £73.00, 32% off = £248.20 | Room 2: 3 nights × avg £96.67, 26% off = £214.60 | Room 8: 3 nights × avg £143.33, 26% off = £318.20 | Room 6: 7 nights × avg £123.57, 35% off = £562.25 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 3: 8 nights × avg £91.88, 35% off = £477.75 | Room 7: 20 nights × avg £75.25, 35% off = £978.25",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 3 (Jul 15–Jul 24) → Room 7 (Jul 24–Aug 12),7,3424.0,5120.0,23,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 3: 5 nights × avg £73.00, 32% off = £248.20 | Room 2: 3 nights × avg £96.67, 26% off = £214.60 | Room 8: 3 nights × avg £143.33, 26% off = £318.20 | Room 6: 7 nights × avg £123.57, 35% off = £562.25 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 3: 9 nights × avg £91.11, 35% off = £533.00 | Room 7: 19 nights × avg £75.53, 35% off = £932.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 3 (Jul 15–Jul 25) → Room 7 (Jul 25–Aug 12),7,3437.0,5140.0,24,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 3: 5 nights × avg £73.00, 32% off = £248.20 | Room 2: 3 nights × avg £96.67, 26% off = £214.60 | Room 8: 3 nights × avg £143.33, 26% off = £318.20 | Room 6: 7 nights × avg £123.57, 35% off = £562.25 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 3: 10 nights × avg £91.50, 35% off = £594.75 | Room 7: 18 nights × avg £75.56, 35% off = £884.00",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 3 (Jul 15–Jul 26) → Room 7 (Jul 26–Aug 12),7,3450.0,5160.0,25,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 3: 5 nights × avg £73.00, 32% off = £248.20 | Room 2: 3 nights × avg £96.67, 26% off = £214.60 | Room 8: 3 nights × avg £143.33, 26% off = £318.20 | Room 6: 7 nights × avg £123.57, 35% off = £562.25 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 3: 11 nights × avg £91.82, 35% off = £656.50 | Room 7: 17 nights × avg £75.59, 35% off = £835.25",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 3 (Jun 20–Jun 25) → Room 2 (Jun 25–Jun 28) → Room 8 (Jun 28–Jul 1) → Room 6 (Jul 1–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 3 (Jul 15–Jul 27) → Room 7 (Jul 27–Aug 12),7,3463.0,5180.0,26,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 3: 5 nights × avg £73.00, 32% off = £248.20 | Room 2: 3 nights × avg £96.67, 26% off = £214.60 | Room 8: 3 nights × avg £143.33, 26% off = £318.20 | Room 6: 7 nights × avg £123.57, 35% off = £562.25 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 3: 12 nights × avg £91.67, 35% off = £715.00 | Room 7: 16 nights × avg £75.94, 35% off = £789.75",,,UNALLOCATED bookings overlap this range (9)
Room 8 (Jun 17–Jun 20) → Room 7 (Jun 20–Jun 23) → Room 5 (Jun 23–Jun 26) → Room 9 (Jun 26–Jun 29) → Room 7 (Jun 29–Jul 5) → Room 6 (Jul 5–Jul 8) → Room 11 (Jul 8–Jul 15) → Room 6 (Jul 15–Jul 22) → Room 7 (Jul 22–Aug 12),8,3302.1,4860.0,6,"Room 8: 3 nights × avg £75.00, 26% off = £166.50 | Room 7: 3 nights × avg £58.33, 26% off = £129.50 | Room 5: 3 nights × avg £68.33, 26% off = £151.70 | Room 9: 3 nights × avg £130.00, 26% off = £288.60 | Room 7: 6 nights × avg £112.50, 32% off = £459.00 | Room 6: 3 nights × avg £123.33, 26% off = £273.80 | Room 11: 7 nights × avg £98.57, 35% off = £448.50 | Room 6: 7 nights × avg £79.29, 35% off = £360.75 | Room 7: 21 nights × avg £75.00, 35% off = £1023.75",,,UNALLOCATED bookings overlap this range (9)
